oare_id,transliteration,translation
5a259396-70b6-49ec-a72c-fb01ab396273,um-ma i-li-a a-šur-re-ṣí en-nam-a-šur ù da-dí-a-ma a-na e-la-ma qí-bi₄-ma 0.8333 ma-na LÁ 2 GÍN KÙ.BABBAR ša KÙ a-la-ḫi-im ša li-bi₄ na-ru-qí-kà ni-il₅-qé-a-šu-ma ší-ma-am ni-iš-a-ma ku-na-a ú-šé-bi₄-kum lá 1 ma-na KÙ.GI ša a-na a-lá-ḫi-im a-ta ša-áp-kà-tí-ni 1.6666 ma-na KÙ.BABBAR ni-il₅-qé-ma ší-ma-am ni-iš-a-ma a-šur-lá-ma-sí ú-šé-ri-a-kum 0.3333 ma-na KÙ.BABBAR ša ší-im ANŠE.ḪI.A ša a-na a-lá-ḫi-im tù-šé-bi₄-lá-ni a-na li-bi₄ lu-qú-tí-kà na-dí en-nam-a-šur ù šu-IŠTAR DUMU da-da-nim ú-šé-ṣí-ú-ni-kum 20 ma-na URUDU iš-tí DINGIR-ba-ni 8 ma-na URUDU iš-tí aḫ-ma-a ni-il₅-qé-ma 4 TÚG šu-ru-tim ni-iš-a-ma en-nam-a-šur ù šu-IŠTAR DUMU da-da-nim ub-lu-ni-kum a-šu-mì KÙ.BABBAR ša É A.BA ša na-ru-uq a-la-ḫi-im ša ta-áš-pu-ra-ni qá-at-kà ù qá-sú ša a-la-ḫi-im a-šur-DU₁₀ il₅-qé ší-ma-am iš-a-ma ú-šé-ṣí né-nu mì-ma ú-lá ni-il₅-qé,"Thus Iliya, Aššur-rēṣī, Ennam-Aššur and Dadiya, say to Elamma: 48 shekels of silver, which is silver of Ali-ahum that is part of your joint-stock fund, we took it and made purchases with it and Kunnaya has sent them to you. (As for) the 1 mina of gold you yourself have invested with Ali-ahum, we collected 1.6666 mina of silver and made purchases and Aššur-lamassī has brought them to you. 0.3333 mina of silver of the price of the donkeys you sent to Ali-ahum has been added to your merchandise; Ennam-Aššur and Šu-Ištar, son of Dadānum, have shipped it off to you. We collected 20 minas of copper from Ilī-bāni and 8 minas of copper from Ahmaya and we bought (with it) dark textiles; Ennam-Aššur and Šu-Ištar, son of Dadānum, have brought it to you. As for the silver of the paternal house that is (in) the joint-stock capital of Ali-ahum, about which you wrote - Aššur-ṭāb took your and Ali-ahum's part (and) he made purchases (with it) and shipped them off. We ourselves did not receive / take anything."""
5abd5819-2c99-4881-90b1-cb9759f7623b,a-na Ša-lim-A-šur qí-bi-ma um-ma I-dí-a-bu-um I-tur₄-DINGIR <gap> E-na-ah-DINGIR ù En-na-A-šur-ma a-na É bé-tí-kà né-ru-ub-ma ṭup-pé-kà ni-ip-té-ma ṭup-pá-am ša bu-bu-ul Ú-šú-ur-ša-A-šur DUMU A-šur-ma-lik ù A-šur-DÙG DUMU Sá-da-a nu-šé-li-ma a-na A-bu-a ni-ip-qí-id a-ma : me-he-er-šu : ší-ta-me KIŠIB Puzur₄-Tí-a-am-tim KIŠIB A-šur-i-mì-tí DUMU E-ta-a KIŠIB Ú-šú-ur-ša-A-šur KIŠIB A-da-da DUB.SAR KIŠIB A-šur-DÙG ša 4 ma-na KÙ.BABBAR ṣa-ru-pá-am i-ṣé-er Ú-šú-ur-ša-A-šur ù A-šur-DÙG Ša-lim-A-šur i-šú-ú iš-tù ha-muš-tim ša Ma-nu-ki-A-šur ù I-ku-nim a-na 6 ha-am-šá-tim i-ša-qú-lu šu-ma la iš-qú-lu 1 1/2 GÍN i-na ITI.1.KAM-im a-na 1 ma-na-im ú-šú-bu KÙ.BABBAR i-na qá-qá-ad šál-mì-šu-nu ra-ki-is ú-na-áš-pé-ra-tim <gap> ší-ta-me-ma : dí-<gap> A-limᵏⁱ ù ṭup-pá-am ša 4 ma-na KÙ.BABBAR ša Ú-šú-ur-ša-A-šur ù A-šur-DÙG i-na bé-tí-kà nu-šé-li ú a-šu-mì mì-ma ú-la ú-du ki-ma i-na bu-bu-ul A-šur-i-dí DUMU Sá-da-a ma-a ší-bi : a-na Ú-šú-ur-ša-A-šur ù A-šur-DÙG tí-šu <gap> ú-lá ší-bi šu-nu iš-ku-nu-ni ší-be ša hu-bu-ul A-šur-i-dí NI : šu-mì-šu-nu i-na tí-ir-tí-kà ú-dí-a-ma lu ni-<gap> : a-na ṣé-er-A-šur-DÙG ni-iš-<gap> <gap> ri <gap> <gap> <gap> <gap> lim <gap> a-na ší-ip-ru-tim <gap> i-bi-ru-ni a-na <gap> ša ṭup-pí-šu ša IGI A-šur-<gap> AN.NA ù TÚG.HI-tí ša ṭup-pí-<gap> IGI MAR.TU-ba-ni DUMU Ma-na-na IGI Śí-lu-lu DUMU Ú-ku IGI A-šur-ma-lik DUMU A-la-hi-im ù IGI A-da-da DUB.SAR i-dí-x-ma ù ni-a-tí A-šur-<gap> ú-ša-zi-iz-ma lu-qú-tám a-ni-tám iš-tú lu-qú-tí-šu i-šé-ep Ma-nu-um-<gap> a-na Bu-ru-uš-ha-dim e-ru-ub-ma 30 ma-na KÙ.BABBAR ú-šé-ší-a-ma a-na <gap> ha-am-šá-tim né-eš-qúl a-ṣé-er <gap> <gap>-ki-tim 26 ma-na KÙ.BABBAR ša šé-ep A-šur-i-mì-tí ú <gap> n-iš-qú-ul šu-ma a-ší-tí-<gap> KÙ.BABBAR ṭup-pá-am ša Ú-šur-ša-A-šur il₅-pu-ut ší-bi a-ni-ú-tim nu-tá-hi-ma MAR.TU-ba-ni <gap> ù A-šur-ma-lik pí-šu-nu ip-té-ú-ma um-ma šu-nu-ma <gap> ki-ma i-<gap> ša a-na šu-mì ší-bi lá <gap> lá wa-du-ú a-ší-a-tí a-<gap> a-ma-kam Śí-lu-lu <gap>-ru-<gap> na-áš-pé-er-tù-šu ù <gap> a-ṣé-er a-we-li <gap> ša ki-ma <gap> ṭup-pá-am <gap> ša A-limᵏⁱ <gap> 6 GÚ <gap> i-na ma-ab-ri-šu-nu <gap> ta-dí-nu ú šu-ma a-ṣé-er a-we-li a-ni-ú-tim ú a-we-li pá-ni-ú-tim tí-šu-ú : A-lam mu-hu-ur-ma ṭup-pá-am ša A-limᵏⁱ le-qé-a-ma ší-bu-ta-áš-nu ba-áb DINGIR-lim lu ni-il₅-qé A-dí-a lu ni-iṭ-ru-dam a-ší-<gap> ṣú-ha-ri lá nim-ta-ṣú-<gap>,"To Šalim-Aššur from Iddin-abum, Itūr-ilī, <gap>, Enah-ilī and Ennam-Aššur: We entered your house, opened for your tablets, took out the tablet concerning the debt of Uṣur-ša-Aššur son of Aššur-malik and Aššur-ṭāb son of Sadaya, and entrusted it to Abuwa. Now, listen to the copy: Sealed by Puzur-Ti'amtum, by Aššur-imittī son of Etaya, by Uṣur-ša-Aššur, by Adada, the scribe, and by Aššur-ṭāb. Concerning the fact that Uṣur-ša-Aššur and Aššur-ṭāb owe 4 minas of refined silver to Šalim-Aššur. Reckoned from the week of Mannu-kī-Aššur and Ikūnum they must pay within 6 weeks. If they have not paid (in time) they will add interest at the rate 1.5 shekel per month per mina. They are jointly responsible for the silver."" Also, listen to the missives <gap> and <gap> of the City and the tablet concerning 4 minas of silver concerning Uṣur-ša-Aššur and Aššur-ṭāb we took out of your house. And concerning <gap> nothing is indicated. <gap> of the debt of Aššur-idī son of Sadaya - indeed, you have witnesses against Uṣur-ša-Aššur and Aššur-ṭāb <gap> that they themselves have set witnesses - the witnesses to Aššur-idī's debt, indicate their names in your message so we <gap> against Aššur-ṭāb <gap> whom they chose for service as messenger <gap> of his tablet that he <gap> before Aššur-<gap> The tin and textiles of the tablet witnessed by Amurrum-bāni son of Manana, by Ṣilulu son of Uku, by Aššur-malik son of Ali-ahum and by Adada, the scribe, he <gap> and Aššur-<gap> made precisely us representatives, and those goods have entered Burušhaddum together with his goods, transported by Mannum-<gap>, and he produced 30 minas of silver and we paid within <gap> weeks. <gap> On top of <gap> 26 minas of silver from Aššur-imittī's transport <gap> we paid. (To determine) whether he has written a tablet about the rest of the silver concerning Uṣur-ša-Aššur, we made these witnesses approach and Amurrum-bāni and Aššur-malik opened their mouths and said: ""Since <gap> that has not been indicated for the names of the witnesses, therefore <gap>"" There Ṣilulu <gap> his missive and <gap> to the men <gap> 6 talents <gap> that you gave before them. And if you have <gap> against these men and the earlier men, then confront the City assembly and get a tablet from the City so we can obtain their testimony in the Gate of the God. We sent you Adiya. <gap>the servants we have not <gap>"""
5acae103-b788-4f17-9012-087924694f89,12 GÍN KÙ.BABBAR ší-im TÚG i li-be tí-za-ru-ma-an a-lá-ḫu-um i-šu,"Tizar-uman owes 12 shekels of silver, the price of a textile, to Ali-ahum. "
5b05f9a8-914c-4c06-bbf6-776d4f7d3e79,a-na šu-a-šur ma-nu-kà-a-bi₄-a ù ì-lí-pì-ú-ṣur qí-bi-ma um-ma a-bu-ša-lim 1 ma-na KÙ.BABBAR ù 4.5 GÍN KÙ.GI ma-li-a-am ma-nu-kà-bi₄-a na-áš-a-ku-nu-tí a-ḫu ú-a a-tù-nu i-na ša-am-ší im-ma ma-nu-kà-bi₄-a e-ra-ba-ni pí-ri-kà-ni ša-ma-nim-ma iš-tí pá-nim-ma šé-bi-lá-nim a-na šu-a-šur qí-bi-ma ší-im KÙ.GI me-eḫ-ra-tim i-dí-ma pí-ri-kà-ni ša-ma-nim a-ta i-na ší-im KÙ.GI KÙ.BABBAR-áp-kà le-qé gi₄-mì-lam i-ṣé-ri-a šu-ku-un ù a-na-ku ga-ma-al-kà a-le-e šu-ma am-tum <gap>-e-ma té-ri-iš-kà dí-ši-ma ù té-er-ta-kà li-li-kà-ma KÙ.BABBAR lu-šé-bi₄-lá-kum,"To Šu-Aššur, Mannu-kī-abiya and Ilī-pī-uṣur, say, thus Abu-šalim: 1 mina of silver and 4.5 shekels of full quality gold Mannu-kī-abiya is bringing to you. Please, my brothers, buy on the very day Mannu-kī-abiya arrives in town kutānum textiles and send them to me with the first opportunity. Say to Šu-Anum: 'Make the equivalent of the yield of the gold available by buying kutānum textiles for me'. You yourself must take your silver from the yield of the gold. Do me this favor and (know that) I too can do you a favor! If the maid asks <gap> from you, give it her and let a report from you come here then I will send you the silver (for it)."""""
5b37f517-1eef-475b-b167-a702a3f3d9d1,8 ma-na KÙ.BABBAR ṣa-ru-pá-am ni-is-ḫa-sú DIRI ša-du-a-sú ša-bu-ú KÙ.BABBAR ša DAM.GÀR a-na a-lim{ki} a-na ší-a-ma-tim ki-ma DAM.GÀR bé-lí-a DUMU DINGIR-ku-ru-ub a-na lá-qé-ep DUMU šu-a-šur i-dí-in-ma ŠÀ.BA ša 1 ma-na KÙ.BABBAR ší-ma-am ša a-ki-dí-e SIG₅ a-na ší-tí 7 ma-na KÙ.BABBAR KÙ.BABBAR TÚG ku-ta-ni SIG₅ DIRI-tim iš-tù ša 12 GÍN.TA KÙ.BABBAR ù ša-áp-li-iš lá-qé-ep iš-tù a-lim{ki} i-na kà-ni-iš ú-šé-lá-a-ma a-na DAM.GÀR ṣú-ba-tí lá-qé-ep DUMU šu-a-šur i-da-an GÁN-lam₅ a-na-nu-um ù a-lá-nu-um iš-tí tí-ir-tí-šu-ma ša lá-qé-ep a-šu-mì DAM.GÀR e-ti-iq IGI DU₁₀-a-ḫi DUMU ir-bi-{d}IM IGI lá-qé-ep DUMU PUZUR₄-ša-du-e IGI en-um-a-šùr DUMU ša-lim-a-šur,"8 minas of refined siler - its import duty added, its transport tariff paid for - silver belonging to a merchant - Bēliya son of Ilī-kurub gave that on behalf of the merchant to Lā-qēp son of Šu-Aššur; out of that Lā-qēp must bring up from the City to Kanesh for 1 mina of silver, a purchase of good Akkadian textiles, for the rest, 7 minas of silver, extra-fine kutānum textiles from 12 shekels of silver per piece or less, and Lā-qēp son of Šu-Aššur must give the textiles to the merchant. From here and from there (the shipment) goes overland in the name of the merchant together with Lā-qēp's own orders. Witnessed by Ṭāb-ahi son of Irbi-Adad, by Lā-qēp son of Puzur-šadue, by Ennam-Aššur son of Šalim-Aššur."
5b4e0958-6250-443a-952a-2add4b9a2ea1,a-na a-lá-ḫi-im ù ḫi-na-a qí-bi-ma um-ma e-lá-ma-ma iš-té-en šu-qú-ul 1 GÚ 5 ma-na iš-té-en 1 GÚ ŠU.NÍGIN 2 GÚ 5 ma-na AN.NA ku-nu-ku 25 ma-na AN.NA qá-tim 62 ku-ta-nu 4 TÚG šu-ru-tum ša li-wi-tim 25 TÚG šu-ru-tum ŠU.NÍGIN 91 TÚG.ḪI.A 4 ANŠE.ḪI.A ṣa-lá-mu 1 ku-sí-tum i-a-tum ù ša-nu-um ša ta-aḫ-sí a-na lá-ma-sà-tim 2 ku-ta-nu ša bé-ú-lá-at ma-nu-ki-li-a 2 ku-ta-nu ša bé-ú-lá-at en-nam-a-šùr mì-ma a-nim en-nam-a-šùr DUMU dì-dì-a i-ra-de₈-a-ku-nu-tí 2 GÚ 10 ma-na AN.NA ku-nu-ku 4 TÚG šu-ru-tum li-wi-tum 5 TÚG ku-ta-nu 2 ma-na AN.NA qá-tim 1 ANŠE ṣa-lá-mu-um <gap>-ma ḫi-im <gap> 60 ku-ta-nu 2.3333 ma-na <gap> GÍN AN.NA a-na qá-tí-šu a-dí-in <gap> ma-na URUDU 3 ku-ta-nu <gap>-BA mì-ma a-nim <gap>,"To Ali-ahum and hinnāya, thus Elamma: One packet of 1 talent 5 minas, one of 1 talent, in all 2 talents 5 minas of tin under seals; 25 minas loose tin. 62 kutānum textiles, 4 black textiles for wrapping, 25 dark textiles, in all 91 textiles. Four black donkeys one kusītu-garment of my own and a cauldron of Tahsi for Lamassutum. 2 kutānū being the working capital of Mannu-kī-iliya, 2 being the working capital of Ennam-Aššur. All this Ennam-Aššur, son of Didiya is bringing to you. 2 talents 10 minas of tin under seals, 4 dark textiles for wrapping, 5 kutānum textiles, 2 minas of loose tin, one black donkey belonging to Šalim-ahum <gap>-60 kutānum textiles, 2.3333 minas and <gap> shekels of tin I gave in his hand. <gap> minas of copper, 3 kutānum textiles <gap>, all this <gap> is bringing you."""""
5b503390-03cf-4708-89db-d7cab5b988cc,<gap> pí-ri-kà-ni ša a-na-na 1 lu-bu-ša-am 1 TÚG ra-qá-tám a-na a-bu-ša-lim DUMU ṣí-lá-{d}IM a-dí-in IGI ma-nu-ki-a-šur IGI ku-zi-zi-a,"<gap> belonging to Anna-anna, 1 dress (and) 1 thin textile I gave to Abu-šalim son of Ṣill-Adad. Witnessed by Mannum-kī-Aššur, by Kuziziya."
5b638e2d-8cd9-41c5-891b-c6b8faeac1ea,1.5 GÍN KÙ.BABBAR a-šu-mì a-zu e-mì-šu ša a-lu-wa mu-ṭá-e ú-ra-dí,"1.5 shekel of silver, underweight, I added in the name of Azu the brother-in-law of Aluwa."
5b82ad56-a61b-4782-858f-91984f09bc89,a-na en-nam-a-šur qí-bi-ma um-ma a-na-a-na-ma 2 TÚG lá-qé-ep <gap> 1 ma-na 10 GÍN <gap> wa-ta-ar-tám <gap> al-qé 1 ma-na <gap> ḫa-ta-a-aḫ-šu <gap> KÙ.BABBAR qá-at <gap> TÚG ku-sí-tim <gap> al-qé 12 GÍN <gap> ki-kà-ar-ša-an <gap> i-na KÙ.BABBAR a-<gap> 0.6666 ma-na <gap> a-na ma-lá tí-ir-tí-kà a-na <gap> ni-dí-in <gap> am-tám áš-<gap> 10 GÍN <gap> áš-qúl <gap> ṭup-pí-šu-nu <gap> KÙ.BABBAR a-na 8 <gap> áš-qúl 1.5 GÍN KÙ.BABBAR a-na lu-bu-ší-šu ša e-<gap> áš-qúl 1 GÍN KÙ.BABBAR a-na <gap> ší-na ḫa-ni 2 GÍN <gap> 1.5 GÍN a-na sà-ḫi-ir-tim 2.6666 GÍN a-na <gap> ù ša dí-du-tim <gap> 0.3333 GÍN a-na tí-ib-nim KÙ.BABBAR ša i-na-<gap> am-ta-ḫu-ru a-na <gap> zi-tí-kà ù qá-<gap> 1 ma-na KÙ.BABBAR aḫ-<gap> iš-tù tí-ir-ta-kà i-li-kà-ni <gap> KI ku-ša-ra a-na <gap> al-qé-ma <gap> i-na ITU <gap> KÙ.BABBAR a-<gap> ù ra-<gap> ša 1.6666 ma-na 5 GÍN KÙ.BABBAR ni-iḫ-bu-lu KÙ.BABBAR KI pá-ni-im-ma šé-bi₄-lá-ma a-na ku-ša-ra lá-áš-qúl ṣí-i,To Ennam-Aššur from Anna-anna: 2 textiles Lā-qēp <gap> 1 mina 10 shekels <gap> extra I received. 1 mina <gap> hatahšu <gap> silver <gap> a robe <gap> I received. 12 shekels <gap> Kikaršan <gap> of the silver <gap> 0.6666 mina <gap> in accordance with your message we gave to <gap> the maid <gap> 10 shekels <gap> I paid <gap> their tablets <gap> I paid <gap> silver for 8 <gap> 1.5 shekel of silver for the clothes of E<gap> I paid. 1 shekel of silver for two <gap>; 2 shekels <gap>; 1.5 shekel for small goods; 2.6666 shekels for <gap> and of the fibula <gap> 0.3333 shekel for straw <gap> The silver that I have received of <gap> of your share <gap> 1 mina of silver <gap> After your message arrived <gap> I received from Kuššara and <gap> in the month <gap> that we owe 1.6666 mina 5 shekels of silver; send the silver as soon as possible so I can pay to Kuššara. The interest must not increase.
5b9660d0-2157-467a-af03-48d1bccfed95,ṭup-pu-um ša 10 GÍN KÙ.BABBAR ša a-bi-a-a DUMU ú-zu-a ṭup-pu-um ša 0.3333 ma-na 1 GÍN KÙ.BABBAR ša pé-ru-a-aḫ-šu ú e-lá-lí DUMU šál-ma-a-šùr ṭup-pu-um ša ku-nu-uk ú-ṣú-ur-ší-IŠTAR DUMU da-da-a ša a-na i-a-tí ú a-šùr-ba-ni lá i-tù-ru-ú ṭup-pu-um ša ba-áb DINGIR ša PÚZUR-a-šur a-šu-mì IR {d}UTU.SIPA ṭup-pu-um ša ku-nu-uk ur-du-um DUMU a-šùr-i-mì-tí ša a-na PÚZUR-a-šùr ú a-sà-nim lá i-tù-ru-ú ṭup-pu-um ša 0.5 ma-na ša ku-nu-uk PÚZUR.IŠTAR DUMU a-lá-bi-im ša ší-im {d}UTU-tap-pá-i ŠU.NÍGIN 6 ṭup-pu-ú i-na ta-ma-lá-ki-im kà-bu-tim ṣa-aḫ-ri-im ša-ak-nu,"A tablet about 10 shekels of silver of Abiya, son of Uzua; a tablet about 21 shekels of silver of Peru'ahšu and Elālī, son of Šalim-Aššur; a tablet with the seal of Uṣur-ša / i-Ištar, son of Dadaya, that he will not seek a vindication against me and Aššur-bāni; a tablet with a sworn deposition of Puzur-Aššur concerning the slave Šamaš-rē'ī; a tablet with the seal of Urdum, on of Aššur-imittī, that he will not seek a vindication against Puzur-Aššur and Asānum; a tablet about 0.5 mina of silver, with the seal of Puzur-Ištar, son of Ali-abum, concerning the purchase price of Šamaš-tappā'ī. In all six tablets, placed in the "
5b9b8f63-9cad-4d21-8290-5e1bca2f60b9,KIŠIB a-zu-a DUMU sú-kà-lim KIŠIB en-na-ni-a DUMU i-zi-za-am-ì-lí KIŠIB en-nam-aš-šùr DUMU a-al-DU₁₀ ša 20-ma-na URUDU ša a-al-DU₁₀ DUMU a-šùr-DU₁₀ a-na a-al-DU₁₀ DUMU a-mur-a-šur ḫa-bu-lu-ni šu-ma a-al-DU₁₀ DUMU a-mur-a-šur ša-bu ša 12.1666 GÍN KÙ.BABBAR-im 1 ma-na-um 0.5 ma-na KÙ.BABBAR en-nam-a-šur DUMU a-al-DU₁₀ a-na a-al-DU₁₀ DUMU a-šùr-DU₁₀ i-ša-qal,"Seal of Azua, son of Sukkallum, seal of Ennāniya, son of Izzizam-ilī, seal of Ennam-Aššur, son of Āl-ṭāb, that as for the 20 minas of copper, which Āl-ṭāb, son of Aššur-ṭāb, owes to Āl-ṭāb, son of Amur-Aššur, if Āl-ṭāb, son of Amur-Aššur, has already been satisfied, Ennam-Aššur, son of Āl-ṭāb, will pay on 12 1/6 shekels of silver 0.5 mina per mina to Āl-ṭāb, son of Aššur-ṭāb."
5bc129ab-3f22-45d9-9a7e-0327aa3cfc1c,KIŠIB a-ta-ta DUMU ša-lim-a-šur KIŠIB lá-qé-ep DUMU a-šur-i-dí KIŠIB en-um-A-šur wa-ar-dum ša ḫu-ra-ṣa-nim 5 GÍN KÙ.BABBAR i-ṣé-er en-um-a-šur lu-zi-i šu 1 TÚG ku-ta-nam ša 5 GÍN KÙ.BABBAR en-um-a-šur i-na ša-na-at ú-šé-lá-am šu-ma a-dí ša-na-at ku-ta-na-am lá uš-té-li-am i-ša-qal ITU.KAM té-i-na-tim li-mu-um e-lá-lí sà-an-gu₅-um,"Seal of Atata son of Šalim-Aššur, seal of Lā-qēp son of Aššur-idī, seal of Ennam-Aššur, huraṣānum's slave. Ennam-Aššur owes 5 shekels of silver to Luzi. Ennam-Aššur must bring up one kutānum textile worth 5 shekels of silver within one year. If he has not brought up a within a year, he must pay 10 shekels of silver here. Month Te'inātum, eponymy Elālī, the high priest."
5bdfcf9b-7c82-4638-9ea1-46ef72b17623,5 na-ru-uq lu ŠE um lu ar-ša-tum ša a-we-el-tum i-ta-dí-nu-ma 1 ma-na KÙ.BABBAR a-lá-ḫu-um il₅-qé,"For 5 sacks, both barley and wheat, which the lady delivered, Ali-ahum received 1 mina of silver. "
5bf906ac-870f-4a27-951e-e54cd64dd9f2,1.5 GÍN KÙ.BABBAR a-na pu-šu-ki-in 1 GÍN a-na a-šur-ma-lik DUMU ili₅-ma-al-ki 1 GÍN du-um-qá-a 1.5 GÍN a-na ku-zal-lim DUMU i-li-a mì-ma a-nim i-nu-mì a-na a-lim{ki} ur-du-ni a-na ni-qé-šu-nu a-ta-dí-in-šu-nu-tí,"1.5 shekel of silver for Pūšu-kēn; I shekel for Aššur-malik son of Ilī-malkī; 1 shekel: Dumqaya; I ½ shekel for Kuzallum son of Iliya - all this I have given them for their sacrifices when they went down to the City."
5c2a8b8b-c6f0-484c-84cc-ebb4dbca0f3d,2 ma-na 10 GÍN KÙ.BABBAR ša a-na ša-lim-a-šùr ḫa-bu-lá-ni-ni ŠÀ.BA 0.5 ma-na ú-ra-a 0.5 ma-na a-mur-IŠTAR 0.3333 ma-na 8.25 GÍN a-šùr-ta-ak-lá-ku DUMU šu-{d}EN.LÍL 12 LÁ 0.25 GÍN i-ku-num 0.5 ma-na a-šùr-ta-ak-lá-ku,"Concerning 2 minas 10 shekels of silver that we owed to Šalim-Aššur, of that: 0.5 mina: Uraya, 0.5 mina: Amur-Ištar, 28 1 / 4 shekels: Aššur-taklāku son of Šu-Illil, 12 minus 1 / 4 shekels: Ikūnum, 0.5 mina: Aššur-taklāku."
5c5db0da-18fc-41f3-b744-41f23fb2db09,a-na ša ki-ma i-a-tí qí-bi-ma a-ma-kam a-šur-ták-lá-ku pí-šu li-ip-té-ma <gap> ma-na LÁ 1 GÍN KÙ.BABBAR ša-áš-qí-lá-šu lá ta-ga-mì-lá-šu (5 broken lines) <gap> ma-na <gap>-i-dí DUMU lá+lá-<gap> KÙ.BABBAR 10 ma-na <gap>-ba-ni ḫa-ra-an <gap>-a na-ší,"Say to my representatives: ""Here Assur-taklaku should make a statement and then make him pay <gap> mina minus 1 shekel of silver. Have no consideration with him!"""
5c723827-b67a-4bee-8ab5-dff0813a8019,ša-lim-a-šùr DUMU i-sú-rik₁₃ ù a-šu-wa-an-zi DUMU ḫa-ar-ša ša dí-nam ru-ba-um ù GAL sí-ki-tim dí-nam i-dí-nu-ni-ma ṣú-ḫa-ra-am ša šál-ma-a-šùr a-na i-id i-dí-nu-ni ša-lim-a-šùr ù a-šu-wa-an i-mì-ig-ru-ma ni-iš a-na ni-iš {d}a-šùr ni-iš ru-ba-im ni-iš GAL sí-ki-tim wa-li-iš-ra ù ni-iš e-ba-ru-tim ša a-wa-tí-šu-nu ig-mu-ru-ni it-mu-ú-ma 1 ma-na KÙ.BABBAR ù 1 TÚG ku-ta-nam ša-lim-a-šur a-na a-šu-wa-an i-dí-in-ma a-šu-wa-an ù a-ḫu-šu me-er-ú ḫa-ar-ša-a a-na ša-lim-a-šùr me-er-e-šu ù me-er-e i-dí-a-bi-im a-na mì-ma šu-um-šu ù-lá i-tù-ru šu-ma i-tù-ru lá-am-nu-ut a-na a-šùr ru-ba-im ù GAL sí-ki-tim KIŠIB ku-ra-áš-mì-iš DUMU GAL-na-pá-ḫi-im KIŠIB bu-li-na DUMU ra-bi₄-ša-qí-im KIŠIB šé-zu-ur DUMU kà-zu-ba KIŠIB a-šu-wa-an DUMU ḫa-ar-ša KIŠIB a-zu DUMU kà-zu KIŠIB ú-ra-a KIŠIB {d}MAR.TU-ba-ni me-er-ú ma-na-na KIŠIB zu-ba DUMU IŠTAR-pá-li-il₅ KIŠIB a-de₈-lá-at DUMU {d}IM-ba-ni,"Šalim-Aššur son of Issu-arik and Aššuwan(zi) son of Harša, for whom the king and the rabi sikkitim had given a verdict, stating that they should give a servant of Šalim-Aššur to the river ordeal - Šalim-Aššur and Aššuwan reached an agreement and they swore an oath by Anna, Aššur, the king, the rabi sikkitim Wališra and by the colleagues who settled their affair, so that Šalim-Aššur gave 1 min of silver and 1 kutānu-textile to Aššuwan, and Aššuwan and his brothers, sons of Harša, will not raise claim against Šalim-Aššur, his sons and Iddin-abum's sons for anything whatsoever. If they raise claim, it is an evil against Anna, Aššur, the king and the rabi sikkitim. Seal of Kurašmiš son of the chief of smiths, seal of Bulina son of the chief cupbearer, seal of Šezur son of Kazuba, seal of Ašuwan son of Harša, seal of Azu son of Kazu, seal of Uraya and the seal of Amurrum-bāni, sons of Manana, seal of Zuba son of Ištar-pālil, seal of Adad-ellat son of Adad-bāni."
