type,form,norm,lexeme,eBL,I_IV,A_D,Female(f),Alt_lex
word,ta-ta-ú,tātawu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,ta-ta-ù,tātawu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,ta-ta-wu-ú,tātawu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-tù-u,atwu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-tù,atwu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-wa-tù-u,atwu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-wa-tù,atwu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-da-kum,ātawwukum,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-ta-wa-a-ma,atawama,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,at-ta-ma,atawama,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,li-ú,lēwû,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,e-da-a-a,ētawwâ,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,e-ta,ētawwâ,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,a-ta-ú,ātawwu,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,e-ta-wu-ni,etawwūni,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
word,e-ta-wu-ú-ni,etawwūni,atawwu,https://www.ebl.lmu.de/dictionary?word=atawwu,,,,
PN,a-ta-ḫa-ḫi-im,Atḫaḫim,Atḫaḫu,https://www.ebl.lmu.de/dictionary?word=Atḫaḫu,,,,
GN,at-ḫu-ru-uš-na,Atḫurušna,Atḫurušna,https://www.ebl.lmu.de/dictionary?word=Atḫurušna,,,,Ataḫurušna
GN,a-ta-ḫu-ru-uš-na,Atḫurušna,Atḫurušna,https://www.ebl.lmu.de/dictionary?word=Atḫurušna,,,,Ataḫurušna
PN,at-ḫu-ru-uš-na,Atḫurušna,Atḫurušna,https://www.ebl.lmu.de/dictionary?word=Atḫurušna,,,,
word,at-ḫu-a-ni,atḫūani,atḫuwū,https://www.ebl.lmu.de/dictionary?word=atḫuwū,,,,athû
word,at-ḫu-ú-a-ni,atḫūani,atḫuwū,https://www.ebl.lmu.de/dictionary?word=atḫuwū,,,,athû
PN,a-tí-tí-i,Atiti,Atiti,https://www.ebl.lmu.de/dictionary?word=Atiti,,,f,
PN,a-dí-dí-i,Atiti,Atiti,https://www.ebl.lmu.de/dictionary?word=Atiti,,,f,
PN,a-tí-dí-i,Atiti,Atiti,https://www.ebl.lmu.de/dictionary?word=Atiti,,,f,
PN,a-tí-dí,Atiti,Atiti,https://www.ebl.lmu.de/dictionary?word=Atiti,,,f,
PN,at-ma-lik,Atmalik,Atmalik,https://www.ebl.lmu.de/dictionary?word=Atmalik,,,,
PN,AD-ma-lik,Atmalik,Atmalik,https://www.ebl.lmu.de/dictionary?word=Atmalik,,,,
PN,a-da,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-da-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-da-a-ma,Adā-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-a-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-i-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-tá-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,(m)a-ta-a-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-da-a-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,(m)a-ta-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-a-a-ma,Attaya-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-a-ma,Attaya-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-tá-a-ma,Attaya-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-a-ta,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,at-ta-a-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-wa-a-ma,Adā-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,at-ta-ma,Adā-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-wa-a-ma,Attaya-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,at-ta-ma,Attaya-ma,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,ma-ṭá,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-at-a,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-ta-wa,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-wa-ta,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
PN,a-wa-tá,Adā,Attā,https://www.ebl.lmu.de/dictionary?word=Attā,,,,
word,a-ta,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-tá,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-ta-ma,attāma,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-a-tí,kuāti,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-a-ti,kuāti,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-wa-tí,kuāti,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-a-tí-ma,kuātima,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-a-tim-ma,kuātima,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-wa-tí-ma,kuātima,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-ta-wa-a-ma,attāma,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,at-ta-ma,attāma,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-a-tí-i,kuāti,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,ku-wa-a-tí,kuāti,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-at-a,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-ta-wa,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-wa-ta,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-wa-tá,atta,attā,https://www.ebl.lmu.de/dictionary?word=attā,,,,attī
word,a-tí,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-tí-i,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-ti-i,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-tì-i,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-ti,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-wa-tí-i,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-wa-ti,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,wa-di-i,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,wa-di,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,wa-dì,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,wa-tí,attī,atti,https://www.ebl.lmu.de/dictionary?word=atti,,,,attī
word,a-tí-na,attina,attina,https://www.ebl.lmu.de/dictionary?word=attina,,,,
word,ki-na-tí,kināti,attina,https://www.ebl.lmu.de/dictionary?word=attina,,,,
word,a-dí-na,attina,attina,https://www.ebl.lmu.de/dictionary?word=attina,,,,
word,a-tù-nu,attunu,attunu,https://www.ebl.lmu.de/dictionary?word=attunu,,,,
word,a-tù-nu-ma,attunuma,attunu,https://www.ebl.lmu.de/dictionary?word=attunu,,,,
word,ku-nu-tí,kunūti,attunu,https://www.ebl.lmu.de/dictionary?word=attunu,,,,
word,a-tu-nu,attunu,attunu,https://www.ebl.lmu.de/dictionary?word=attunu,,,,
word,at-tù-nu-ma,attunuma,attunu,https://www.ebl.lmu.de/dictionary?word=attunu,,,,
PN,a-du-aḫ-ší,Atuaḫšu,Atuaḫšu,https://www.ebl.lmu.de/dictionary?word=Atuaḫšu,,,,
PN,a-du-a-šu,Atuašu,Atuašu,https://www.ebl.lmu.de/dictionary?word=Atuašu,,,,
PN,a-tù-a-šu,Atuašu,Atuašu,https://www.ebl.lmu.de/dictionary?word=Atuašu,,,,
PN,a-du-la,Atula,Atula,https://www.ebl.lmu.de/dictionary?word=Atula,,,,
PN,a-tù-lá,Atula,Atula,https://www.ebl.lmu.de/dictionary?word=Atula,,,,
word,a-tù-ni-im,atūnem,atūnu,https://www.ebl.lmu.de/dictionary?word=atūnu,,,,
PN,a-tur₄-wa-an,Aturwan,Aturwan,https://www.ebl.lmu.de/dictionary?word=Aturwan,,,,
PN,a-ùḫ-a,Auḫa,Auḫa,https://www.ebl.lmu.de/dictionary?word=Auḫa,,,,
PN,a-wa-ri-wa,Awariwa,Awariwa,https://www.ebl.lmu.de/dictionary?word=Awariwa,,,,
PN,a-wa-ar-na-ḫu-uš,Awarnaḫuš,Awarnaḫuš,https://www.ebl.lmu.de/dictionary?word=Awarnaḫuš,,,,
PN,a-ú-ur-na-ḫu-uš,Awarnaḫuš,Awarnaḫuš,https://www.ebl.lmu.de/dictionary?word=Awarnaḫuš,,,,
PN,a-wu-ur-na-ḫu-uš,Awarnaḫuš,Awarnaḫuš,https://www.ebl.lmu.de/dictionary?word=Awarnaḫuš,,,,
word,a-wa-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-im,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tám,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ta-am,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tum,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tum₈,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-um,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-sú,awassu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-a,awâtēa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-i-a,awâtēa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-ni,awātīni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-šu-nu,awâtēšunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-ku-nu,awātīkunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-at-ni,awâtni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tam,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-at-kà,awatka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wi-tí,awitī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wu-tum,awutum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-at-ku-nu,awâtkunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-a-wa-at-ku-nu,awâtkunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wi-tí-a,awitīa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-sá,awassa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-ni,awâtēni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-kà,awâtēka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-a,awâtūa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-a-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-sú-nu,awāssunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tám-ma,awātamma,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ti-ni-a-tí,awātīniāti,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-šu,awātīšu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-ki,awâtūki,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-šu-nu,awâtūšunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-ni,awātuni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-a-wa-tim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-DAM,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ta-wa-am,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tàm,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tam₄,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-tám,awātam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-i-tí,awitī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wi-i-tí,awitī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-sà,awassa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-DAM,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ta-wa-am,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tàm,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tam₄,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-tám,awatam,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-dí-ni-i,awâtēni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-ṣú,awassu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-a-at-kà,awatka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,at-kà,awatka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ti-i,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tì-i,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ti,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tí-i,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ti,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-di-i,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-di,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-dì,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-tí,awātī,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ti-šu-nu,awâtēšunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-dí-šu-nu,awâtēšunu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tù-ni,awātuni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ta-wa-a-ma,awatamma,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-dí-i-šu,awātīšu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tí-šu,awātīšu,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-da-kà,awataka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,at-ni,awâtni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tù-a-a,awâtūa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tù-ú-a,awâtūa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-dí-kà,awâtēka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ti-kà,awâtēka,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-at,awāt,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-a-tim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-tím,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-dim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-tí-im,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,wa-tim,awâtem,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tù-um,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-tum,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,at-wu-ú-um,awâtum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-ú-tum,awutum,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ti-a,awâtēa,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-dí-ni-i,awātīni,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
word,a-wa-ta-ma,awātamma,awātu,https://www.ebl.lmu.de/dictionary?word=awātu,,,,
PN,a-wa-wa-ni,Awawani,Awawani,https://www.ebl.lmu.de/dictionary?word=Awawani,,,,
PN,wa-a-ni,Awawani,Awawani,https://www.ebl.lmu.de/dictionary?word=Awawani,,,,
PN,a-wi-al-a,Awiala,Awiala,https://www.ebl.lmu.de/dictionary?word=Awiala,,,,
PN,a-wi-a-lá,Awiala,Awiala,https://www.ebl.lmu.de/dictionary?word=Awiala,,,,
PN,a-wi-li-a,Awīlia,Awīlia,https://www.ebl.lmu.de/dictionary?word=Awīlia,,,,
PN,LÚ-ia,Awīlia,Awīlia,https://www.ebl.lmu.de/dictionary?word=Awīlia,,,,
PN,LÚ-ya,Awīlia,Awīlia,https://www.ebl.lmu.de/dictionary?word=Awīlia,,,,
word,a-wi-il₅-tim,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il-tim,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-we-el-tim,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tum,awīltum,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il-tum,awīltum,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-we-el-tum,awīltum,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tam₄,awīltam,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tam,awīltam,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tám,awīltam,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il-tam,awīltam,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il-tám,awīltam,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lá-tim,awīlātem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-la-tim,awīlātem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-we-lá-tim,awīlātem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lá-tum,awīlātum,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lá-tí,awīlātē,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lá-tí,awīlātī,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lá-tí-ni,awīlātīni,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tí-kà,awīltīka,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-il₅-tim,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il-tí-im,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tí-im,awīltem,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-il₅-tí-šu,awīltīšu,awīltu,https://www.ebl.lmu.de/dictionary?word=awīltu,,,,
word,a-wi-lúm,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lu-um,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lum,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lúm,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lim,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lim,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-li-im,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lam,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lá-am,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lam,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lam₅,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lam₅,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lu,awīlū,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lu-ú,awīlū,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lu,awīlū,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lu-ú,awīlū,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lú,awīlū,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-li,awīlē,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-le,awīlē,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-il₅,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-el,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-li,awīlē,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lim-ma,awīlemma,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-il₅-ma,awīlma,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lá-tí-ma,awīlātima,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lá-ni,awīlāni,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-il₅,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,LÚ,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,LÚ,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-i-il₅,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-il,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-i-il₅,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-il,awīl,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-li-im,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-LIM,awīlem,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lu-um,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lum,awīlum,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-le-e,awīlē,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lí,awīlē,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-lá-am,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-we-LAM,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-LAM,awīlam,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-li-ma,awīlēma,awīlu,https://www.ebl.lmu.de/dictionary?word=awīlu,,,,
word,a-wi-lu-tí,awīluttī,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-ta-kà,awīluttaka,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tí-ku-nu,awīluttīkunu,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tí-ni,awīluttīni,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tí-kà,awīluttīka,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-we-lu-tí-kà,awīluttīka,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tam,awīluttam,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tám,awīluttam,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
word,a-wi-lu-tù,awīluttū,awīluttu,https://www.ebl.lmu.de/dictionary?word=awīluttu,,,,
